# gate-buckets.tsv — the yield bucket of every refusal site scripts/check-gate-buckets.sh
# enumerates in the lean lane (#636, item 2 of the #605 epic).
#
# TAB-separated. Columns:
#   key <TAB> bucket <TAB> anchor <TAB> yield <TAB> why
#
# key     `<repo-relative path>::<refusal primitive>` — docs/prose-blocker-triage.tsv's existing
#         `path::name` enforcer key, adopted unchanged. The pair must be one CORPUS declares.
# bucket  gates-llm | gates-signal | gates-process | not-a-gate
#           gates-llm      a fabrication or self-approval defense. NEVER yields: an attended
#                          session cannot approve its own work any more than an unattended one
#                          can, because what is missing is independence, not attendance.
#           gates-signal   the fact is objective — a lane is red, a hash moved, a file is frozen.
#                          NEVER yields either, and this bucket exists so that "no gate is
#                          unclassified" is satisfiable without making a red suite waivable.
#           gates-process  the premise is "no human is available to answer this". MAY yield.
#           not-a-gate     NOT a bucket. The shape enumerator over-enumerates — environment
#                          refusals, usage errors and exit-0 success paths all match it — and this
#                          is the value that gives them a home so the enum can close. A row here
#                          must OPEN its `why` with which of the three it is, and that is checked.
# anchor  A distinctive substring of the site's LINE. Text, never a line number: a `file:line`
#         key would red on every unrelated edit above it, and a guard that cries wolf gets
#         baselined away. The anchor must still appear in the file (absence is ANCHOR DRIFT = red)
#         and must still cover at least one live enumerated site (a row that outlived its site is
#         also red). An anchor MAY cover several sites; the guard prints the count per row so a
#         loose one is visible rather than silent.
# yield   `-` for every bucket but `gates-process`. For `gates-process`, either an
#         OVERRIDE_GATES / OVERRIDE_SCOPES value — read from operator-override.sh at run time, not
#         copied — or `unwired — <reason>`. THE SAFETY ARM IS THIS COLUMN, not code proximity: a
#         row whose yield cell names an override value MUST be gates-process, which is what stops
#         a future edit from wiring a red test lane to an operator waiver.
# why     What makes this disposition true. Not "looks fine" — name the mechanism.
#
# THE COUNT IS NOT THE CONTRACT. `check-gate-buckets.sh --list` prints the denominator, and this
# file must cover it exactly. That pair is the contract, and neither half can rot without the
# other saying so.
#
# GRANULARITY. One row per enumerated site is the default. Two places take the sanctioned
# exception of one anchor over several sites, and both are visible in the printed counts:
#   * the `envfail` classes (OR-1's recorded default) — 132 sites, 6 rows. The exit-2 contract is
#     what makes every one of them `not-a-gate`, so per-site rows would add no classification.
#   * `orchestrate-lean.sh`'s `terminal <slug> <code>` sites, keyed on the slug. Two calls with
#     the same slug are the same decision point reached from two call paths (the resume path and
#     the fresh path); dispositioning them apart would be a distinction with no referent.
#
# MOST gates-process ROWS ARE LEGITIMATELY `unwired`, and OR-2 settles that they may stay so:
# only two OVERRIDE_GATES values exist today and both are intake-side. The guard checks the FORM
# of the cell, never the existence of a follow-up ticket.
#
# ---- plugins/dev-pipeline/skills/build-lean/lean-evidence.sh::envfail ----
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::fail_milestone	gates-signal	fail_milestone 1 "spec $SPEC_REL's Decision Ledger fails ledger-lint: $l	-	the fact is objective: ledger-lint.sh is a deterministic structural lint — column count, a closed provenance enum, duplicate ids. Its verdict is a parse, not a reading.
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::fail_milestone	gates-signal	fail_milestone 2 "check-changelog-trailer.sh failed (rc=$rc)"; return $?	-	the fact is objective: check-changelog-trailer.sh exited non-zero. A `Changelog:` trailer is present somewhere on the branch or it is not.
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::fail_milestone	gates-signal	fail_milestone 2 "check-frozen-files.sh failed (rc=$rc)"; return $?	-	the fact is objective: check-frozen-files.sh exited non-zero. A release-owned file is edited or it is not, decided by a path match over the diff.
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::fail_milestone	gates-signal	fail_milestone 3 "$(design_disarm_locked_msg)"; return $?; }	-	the fact is objective and recorded: the design lane was armed earlier in this run, so the disarm is state-locked.
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::fail_milestone	gates-signal	fail_milestone 3 "$SPEC_REL declares a non-default render state, but des	-	the fact is objective: a non-default render state is declared but the command carries no `{state}` placeholder, so the harness would screenshot the default view for every row.
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::fail_milestone	gates-signal	fail_milestone 3 "$SPEC_REL declares the render state id '$r_id' twice.	-	the fact is objective: a render state id is declared twice, which would silently overwrite one row's screenshot evidence with the other's.
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::fail_milestone	gates-signal	fail_milestone 3 "$key failed (rc=$rc)" "$(lane_failure_class "$rc")"; r	-	THE HEADLINE CASE, and the reason `gates-signal` exists as a bucket. This is the `typecheck` lane, and since #642 only that one: `lint` and `test` are ADVISORY — they report and do not refuse, so they reach no refusal primitive at all and this register no longer enumerates them. A red typecheck is not a fabrication defense and is not premised on an absent human; it is an objective build signal, and forcing it into `gates-process` would make it operator-waivable.
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::fail_milestone	gates-signal	fail_milestone 3 "${dstate#error:}"; return $? ;;	-	the fact is objective: the design-state resolver returned an error at milestone 3, the same read as its milestone-1 sibling.
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::fail_milestone	gates-signal	fail_milestone 3 "cannot compute this branch's render patch identity aga	-	the fact is objective and fails CLOSED: the render patch identity cannot be computed against the base, so there is nothing to bind the receipt to. A binding that cannot be computed must not be recorded.
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::fail_milestone	gates-signal	fail_milestone 3 "cannot create the render output dir '$out_dir'"; retur	-	the fact is objective: the render output directory could not be created. Raised as a milestone failure rather than exit 2 because it sits inside the armed render lane's own bookkeeping.
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::fail_milestone	gates-signal	fail_milestone 3 "cannot hash $png — neither shasum nor sha256sum is on	-	the fact is objective: neither shasum nor sha256sum is on PATH, so no render receipt can be hashed.
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::fail_milestone	gates-signal	fail_milestone 3 "cannot write the render manifest at $RENDER_MANIFEST_R	-	the fact is objective: the render manifest could not be written.
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::fail_milestone	gates-signal	fail_milestone 3 "design.liveRender.command declares no {out} placeholde	-	the fact is objective: the command string carries no `{out}` placeholder, so there is nowhere for the screenshot to land and nothing to hash.
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::fail_milestone	gates-signal	fail_milestone 3 "design.liveRender.cwd names topology repo '$LR_CWD', b	-	the fact is objective: `design.liveRender.cwd` names a different topology repo than the one this lean run hosts.
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::fail_milestone	gates-signal	fail_milestone 3 "design.liveRender.readyProbe '$LR_READY_PROBE' is not	-	the fact is objective: the declared readyProbe is not reachable. An external prerequisite is up or it is down.
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::fail_milestone	gates-signal	fail_milestone 3 "extraLanes[$el_i] ('$el_name'): 'commands' must be a n	-	the fact is objective: a configured extra lane's `commands` is not a non-empty array.
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::fail_milestone	gates-signal	fail_milestone 3 "extraLanes[$el_i] ('$el_name'): cannot resolve origin/	-	the fact is objective and fails CLOSED: the base ref cannot be resolved, so the lane's `when` predicate cannot be evaluated and whether the lane applies is unknown.
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::fail_milestone	gates-signal	fail_milestone 3 "extraLanes[$el_i]: missing 'name'"; return $?; }	-	the fact is objective: a configured extra lane declares no `name`.
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::fail_milestone	gates-signal	fail_milestone 3 "extraLanes[$el_i]: must be an object {name, when?, com	-	the fact is objective: a configured extra lane is not an object of the declared shape.
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::fail_milestone	gates-signal	fail_milestone 3 "lane '$lane_name' failed (rc=$rc): $cmd"; return $?; }	-	the fact is objective: a configured setup lane's command exited non-zero. This is the 'the check itself could not run' class, distinct from a red verify lane, and it is no more waivable.
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::fail_milestone	gates-signal	fail_milestone 3 "no verifying lane configured for '$REPO_SLUG' (lint/ty	-	the fact is objective: the repo's config wires no verifying lane at all and declares no opt-out, so milestone 3 would pass with nothing evaluated. An EMPTY verification contract, read off the config.
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::fail_milestone	gates-signal	fail_milestone 3 "render $r_id ($r_route » $r_state) exited 0 but wrote	-	the fact is objective: the render command exited 0 but wrote no PNG bytes — an exit code that disagrees with the artifact it claims to have produced.
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::fail_milestone	gates-signal	fail_milestone 3 "render $r_id ($r_route » $r_state) failed (rc=$rc): $e	-	the fact is objective: the render command for a declared state exited non-zero.
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::fail_milestone	gates-signal	fail_milestone 3 "render output path '$RENDER_OUT_REL' is not git-ignore	-	the fact is objective: the render output path is not git-ignored, decided by `git check-ignore`. Screenshot bytes must never enter history.
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::fail_milestone	gates-signal	fail_milestone 3 "render receipt written to $RENDER_MANIFEST_REL ($n_row	-	the fact is objective: the receipt was just written and is not yet committed, so the branch does not carry the evidence the verdict will be bound to. It reds until the commit exists — a file-presence fact.
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::fail_milestone	gates-signal	fail_milestone 3 "render states $dup and $r_id hash identically ($(print	-	the fact is objective and hashed: two declared render states produced byte-identical screenshots, so one of them verifies nothing.
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::fail_milestone	gates-signal	fail_milestone 3 "setup lane [$li] ('$lane_name'): 'commands' must be a	-	the fact is objective: a configured setup lane's `commands` is not a non-empty array.
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::fail_milestone	gates-signal	fail_milestone 3 "setup lane [$li]: missing 'name'"; return $?; }	-	the fact is objective: a configured setup lane declares no `name`.
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::fail_milestone	gates-signal	fail_milestone 3 "setup lane [$li]: must be an object {name, cwd?, comma	-	the fact is objective: a configured setup lane is not an object of the declared shape. A jq type read.
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::fail_milestone	gates-signal	fail_milestone 3 "spec $SPEC_REL arms the design render lane, but the co	-	the fact is objective: the spec arms the render lane and the config declares no `design.liveRender.command`, so there is literally nothing to run. Configuration, not judgment.
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::fail_milestone	gates-signal	fail_milestone 3 "the '## Design' section of $SPEC_REL declares no well-	-	the fact is objective: the `## Design` section declares no well-formed `| RS-n | route | state | AC refs |` row with every cell non-empty. A parse of the committed spec.
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::fail_milestone	gates-signal	fail_milestone 4 "$RENDER_MANIFEST_REL records rendered_from $(printf '%	-	the fact is objective and hashed: the receipt's rendered_from and the branch's current render identity differ.
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::fail_milestone	gates-signal	fail_milestone 4 "$VERDICT_REL reads fidelity=$v_fid, but $SPEC_REL arms	-	the fact is objective: the record declares a fidelity while the spec arms no design lane — the only value an unarmed run may declare is the not-applicable one.
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::fail_milestone	gates-signal	fail_milestone 4 "cannot compute this branch's patch identity against or	-	the fact is objective and fails CLOSED: the branch's patch identity cannot be computed against the base, so there is nothing to compare the reviewed_patch_id to.
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::fail_milestone	gates-signal	fail_milestone 4 "cannot compute this branch's render patch identity aga	-	the fact is objective and fails CLOSED: the render patch identity cannot be computed, so the receipt's rendered_from has nothing to be checked against.
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::block_milestone	gates-signal	block_milestone 4 "no committed verdict record at $VERDICT_REL — hand of	-	the fact is objective: no committed verdict record at the expected path. The base case every other milestone-4 row assumes past; the remedy is a handoff, not an answer.
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::fail_milestone	gates-signal	fail_milestone 4 "spec $SPEC_REL arms the design render lane and $VERDIC	-	the fact is objective: the record scores fidelity=pass but no render receipt is committed, so the score has nothing behind it.
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::fail_milestone	gates-signal	fail_milestone 4 "spec $SPEC_REL arms the design render lane, but $VERDI	-	the fact is objective: an armed ticket's record reads a fidelity other than `pass`.
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::fail_milestone	gates-signal	fail_milestone 4 "verdict record $VERDICT_REL approves $v_short, but the	-	the fact is objective and diffed: the branch's own contribution moved after the verdict. This is #372's rule made mechanical — the gate names which lines moved, and invalidates only when it can name one.
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::fail_milestone	gates-signal	fail_milestone 4 "verdict record $VERDICT_REL carries no reviewed_head k	-	the fact is objective: the record declares no `reviewed_head`, so nothing states which commit the review read.
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::fail_milestone	gates-llm	fail_milestone 4 "verdict record $VERDICT_REL carries no run_id reconcil	-	identity defense: with no run_id key the verdict's authorship cannot be reconciled against the build run's, so P10 cannot be enforced at all.
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::fail_milestone	gates-llm	fail_milestone 4 "verdict record $VERDICT_REL carries no session_id reco	-	identity defense: with no session_id key the review session's audit ledger cannot be located, so the verdict is unreconcilable against any independent record.
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::fail_milestone	gates-llm	fail_milestone 4 "verdict record $VERDICT_REL carries the BUILD run's id	-	P10 self-approval defense, and the gate's own message says it: the session that wrote the code may not author its own review verdict. Attendance is not the missing ingredient — independence is.
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::fail_milestone	gates-signal	fail_milestone 4 "verdict record $VERDICT_REL exists but was never commi	-	the fact is objective: the record exists on disk but was never committed, so nothing downstream can see it.
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::fail_milestone	gates-signal	fail_milestone 4 "verdict record $VERDICT_REL has uncommitted changes —	-	the fact is objective: the record has uncommitted changes, so the record being read is not the record on the branch.
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::fail_milestone	gates-llm	fail_milestone 4 "verdict record $VERDICT_REL names the BUILD session ('	-	the session-scoped half of the same P10 defense: the record names the BUILD session as its author, and a distinct run_id does not make that an independent review.
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::fail_milestone	gates-signal	fail_milestone 4 "verdict record $VERDICT_REL reads verdict=${v_val:-<no	-	the fact is objective: the record's `verdict=` value is not `approve`. The ordinary review-round loop.
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::fail_milestone	gates-signal	fail_milestone 4 "verdict record $VERDICT_REL reviewed patch $(printf '%	-	the fact is objective and hashed: the reviewed patch id and the branch's current diff hash differ.
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::fail_milestone	gates-signal	fail_milestone 4 "verdict record $VERDICT_REL: ${v_chain#break } Get a r	-	the fact is objective: the round chain does not reach back to a committed record. Walking commits, not judging them.
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::fail_milestone	gates-signal	fail_milestone 5 "$2"	-	the fact is objective: this is the funnel `fail_obligation` calls once it has already established an exit-artifact fact, so every reason reaching it is one of the milestone-5 rows classified above. It carries no premise of its own.
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::block_milestone	gates-signal	block_milestone 5 "could not stamp the build identity on the PR"; retur	-	the fact is objective: the bot marker write on the PR did not succeed. Covers milestone 5's and the close-out's calls, which are the same write.
#
# ---- plugins/dev-pipeline/skills/build-lean/lean-gate.sh::fail_obligation ----
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::fail_obligation	gates-signal	fail_obligation cost-block "$LEAN_COST_ERROR"; return $?; }	-	the fact is objective: the cost block either rendered from the progress record or the renderer reported why it could not. The figure is derived, never authored, which is exactly why an operator has nothing to add here.
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::fail_obligation	gates-signal	fail_obligation cost-log-row "a cost block was rendered but $LEA	-	the fact is objective: `cost-log.jsonl` either carries a row keyed (ticketKey, runId) or it does not. This is the corpus write every later retrospective reads; a rendered block with no row is a silent hole in it.
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::block_obligation	gates-signal	block_obligation exit-artifacts "$LEAN_PR_ERROR"; return $?; }	-	the fact is objective: `resolve_open_pr` either found exactly one open PR for this branch or it did not. Milestone 5 certifies exit artifacts, and an absent PR is an absent artifact. Since round 1 of #642 this anchor matches BOTH milestone-5 sites — cmd_5's and cmd_close_out's — which is the whole point: close-out used to spell the same refusal with the charging verb, so the two reads of one fact disagreed about the fix budget.
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::fail_obligation	gates-signal	fail_obligation exit-artifacts "PR $url is still a draft (D-27 r	-	the fact is objective: the GitHub API reports `isDraft` true or false. D-27 requires a ready PR because a draft is invisible to the review lane, and attendance does not un-draft it.
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::fail_obligation	gates-signal	fail_obligation exit-artifacts "PR body carries no 'Closes #$ISS	-	the fact is objective: the PR body either carries `Closes #<n>` or it does not — the trailer the tracker acts on when the PR merges.
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::fail_obligation	gates-signal	fail_obligation exit-artifacts "PR body carries no 'Closes [$ISS	-	the fact is objective: the PR body either carries `Closes [<KEY>]` under a `Jira Items` heading or it does not. This is the jira arm of the same artifact check as the row below it.
plugins/dev-pipeline/skills/build-lean/lean-gate.sh::fail_obligation	gates-signal	fail_obligation exit-artifacts "PR body does not link the commit	-	the fact is objective: the PR body either links the committed spec path or it does not. The spec is the definition of done, so a reviewer who cannot reach it from the PR is reading the diff blind.
